inner_x,inner_y,outer_x,outer_y
4.375541668079999447e+00,4.413851067224999980e+00,4.325651670454396580e+00,3.352320860162997462e+00
4.375603744373332660e+00,4.413966809133333058e+00,4.325818034920529520e+00,3.352631048477330289e+00
4.375665775626666587e+00,4.414082492741666641e+00,4.325984278679464445e+00,3.352941080547664043e+00
4.375727761919999459e+00,4.414198118399999871e+00,4.326150401945596968e+00,3.353250957311997738e+00
4.375789703333333058e+00,4.414313686458332775e+00,4.326316404933330695e+00,3.353560679708329495e+00
4.375851599946666504e+00,4.414429197266666272e+00,4.326482287857064790e+00,3.353870248674663657e+00
4.375913451839999802e+00,4.414544651174999501e+00,4.326648050931197531e+00,3.354179665148996570e+00
4.375975259093332959e+00,4.414660048533333381e+00,4.326813694370130747e+00,3.354488930069331243e+00
4.376037021786665981e+00,4.414775389691666163e+00,4.326979218388262716e+00,3.354798044373663135e+00
4.376098739999999765e+00,4.414890674999999653e+00,4.327144623199997930e+00,3.355107008999996587e+00
4.376160413813332539e+00,4.415005904808332993e+00,4.327309909019729339e+00,3.355415824886330167e+00
4.376222043306666087e+00,4.415121079466666210e+00,4.327475076061863213e+00,3.355724492970662887e+00
4.376283628559999528e+00,4.415236199324999333e+00,4.327640124540796940e+00,3.356033014190995978e+00
4.376345169653332867e+00,4.415351264733333281e+00,4.327805054670930573e+00,3.356341389485330673e+00
4.376406666666666112e+00,4.415466276041666305e+00,4.327969866666663279e+00,3.356649619791663319e+00
4.376468119679999269e+00,4.415581233599999322e+00,4.328134560742395998e+00,3.356957706047996037e+00
4.376529528773333233e+00,4.415696137758333251e+00,4.328299137112531447e+00,3.357265649192330947e+00
4.376590894026666234e+00,4.415810988866666342e+00,4.328463595991463464e+00,3.357573450162663509e+00
4.376652215519999167e+00,4.415925787274999514e+00,4.328627937593595654e+00,3.357881109896996286e+00
4.376713493333332927e+00,4.416040533333332796e+00,4.328792162133330734e+00,3.358188629333329622e+00
4.376774727546665744e+00,4.416155227391666216e+00,4.328956269825062542e+00,3.358496009409662975e+00
4.376835918239999401e+00,4.416269869799999803e+00,4.329120260883196458e+00,3.358803251063997131e+00
4.376897065493333017e+00,4.416384460908332699e+00,4.329284135522130761e+00,3.359110355234329326e+00
4.376958169386665709e+00,4.416499001066666708e+00,4.329447893956261950e+00,3.359417322858664789e+00
4.377019229999999261e+00,4.416613490624999194e+00,4.329611536399996297e+00,3.359724154874995428e+00
4.377080247413332792e+00,4.416727929933332852e+00,4.329775063067730301e+00,3.360030852221330022e+00
4.377141221706666308e+00,4.416842319341665934e+00,4.329938474173864016e+00,3.360337415835662256e+00
4.377202152959999815e+00,4.416956659199999358e+00,4.330101769932797495e+00,3.360643846655996025e+00
4.377263041253332432e+00,4.417070949858333151e+00,4.330264950558929016e+00,3.360950145620330787e+00
4.377323886666665942e+00,4.417185191666666455e+00,4.330428016266663072e+00,3.361256313666663775e+00
4.377384689279999463e+00,4.417299384974999299e+00,4.330590967270397051e+00,3.361562351732995779e+00
4.377445449173333003e+00,4.417413530133332600e+00,4.330753803784531009e+00,3.361868260757328919e+00
4.377506166426666567e+00,4.417527627491666387e+00,4.330916526023464996e+00,3.362174041677663539e+00
4.377566841119999275e+00,4.417641677399999800e+00,4.331079134201596403e+00,3.362479695431997317e+00
4.377627473333332908e+00,4.417755680208332869e+00,4.331241628533330612e+00,3.362785222958329712e+00
4.377688063146665698e+00,4.417869636266666511e+00,4.331404009233062347e+00,3.363090625194663730e+00
4.377748610639999427e+00,4.417983545924999866e+00,4.331566276515196989e+00,3.363395903078997495e+00
4.377809115893333214e+00,4.418097409533332964e+00,4.331728430594131041e+00,3.363701057549330020e+00
4.377869578986666177e+00,4.418211227441666722e+00,4.331890471684263666e+00,3.364006089543664757e+00
4.377929999999999211e+00,4.418324999999999392e+00,4.332052399999995806e+00,3.364310999999996277e+00
4.377990379013333211e+00,4.418438727558332779e+00,4.332214215755731068e+00,3.364615789856329364e+00
4.378050716106666407e+00,4.418552410466666025e+00,4.332375919165864175e+00,3.364920460050663031e+00
4.378111011359999694e+00,4.418666049075000046e+00,4.332537510444797846e+00,3.365225011520998066e+00
4.378171264853333078e+00,4.418779643733333096e+00,4.332698989806931245e+00,3.365529445205330372e+00
4.378231476666666566e+00,4.418893194791666090e+00,4.332860357466664425e+00,3.365833762041662958e+00
4.378291646879999277e+00,4.419006702599999947e+00,4.333021613638396552e+00,3.366137962967997943e+00
4.378351775573332993e+00,4.419120167508332919e+00,4.333182758536530343e+00,3.366442048922329899e+00
4.378411862826665946e+00,4.419233589866665923e+00,4.333343792375463188e+00,3.366746020842662723e+00
4.378471908719999917e+00,4.419346970024999877e+00,4.333504715369597804e+00,3.367049879666997647e+00
4.378531913333333137e+00,4.419460308333333032e+00,4.333665527733330691e+00,3.367353626333330574e+00
4.378591876746666500e+00,4.419573605141666306e+00,4.333826229681064568e+00,3.367657261779663180e+00
4.378651799039999126e+00,4.419686860799999728e+00,4.333986821427195935e+00,3.367960786943997142e+00
4.378711680293332797e+00,4.419800075658333327e+00,4.334147303186130173e+00,3.368264202764331028e+00
4.378771520586665744e+00,4.419913250066666244e+00,4.334307675172262009e+00,3.368567510178663404e+00
4.378831319999999749e+00,4.420026384374999395e+00,4.334467937599997711e+00,3.368870710124996393e+00
4.378891078613333043e+00,4.420139478933332811e+00,4.334628090683731116e+00,3.369173803541329448e+00
4.378950796506666521e+00,4.420252534091666519e+00,4.334788134637864943e+00,3.369476791365664248e+00
4.379010473759999300e+00,4.420365550199999660e+00,4.334948069676796578e+00,3.369779674535997138e+00
4.379070110453333164e+00,4.420478527608333152e+00,4.335107896014931406e+00,3.370082453990330684e+00
4.379129706666666344e+00,4.420591466666666136e+00,4.335267613866664149e+00,3.370385130666663009e+00
4.379189262479999734e+00,4.420704367724999528e+00,4.335427223446397527e+00,3.370687705502996678e+00
4.379248777973332452e+00,4.420817231133333358e+00,4.335586724968528927e+00,3.370990179437331147e+00
4.379308253226666281e+00,4.420930057241665878e+00,4.335746118647463732e+00,3.371292553407662318e+00
4.379367688319999452e+00,4.421042846399999782e+00,4.335905404697596666e+00,3.371594828351997197e+00
4.379427083333332860e+00,4.421155598958333321e+00,4.336064583333330447e+00,3.371897005208331244e+00
4.379486438346666510e+00,4.421268315266666526e+00,4.336223654769064240e+00,3.372199084914663914e+00
4.379545753439999523e+00,4.421380995674999426e+00,4.336382619219197210e+00,3.372501068408996439e+00
4.379605028693332791e+00,4.421493640533332936e+00,4.336541476898130298e+00,3.372802956629330051e+00
4.379664264186666323e+00,4.421606250191666199e+00,4.336700228020263559e+00,3.373104750513663319e+00
4.379723459999999235e+00,4.421718824999999242e+00,4.336858872799996156e+00,3.373406450999995698e+00
4.379782616213332425e+00,4.421831365308332984e+00,4.337017411451729032e+00,3.373708059026330197e+00
4.379841732906665897e+00,4.421943871466666565e+00,4.337175844189863128e+00,3.374009575530664051e+00
4.379900810159999658e+00,4.422056343825000013e+00,4.337334171228797608e+00,3.374311001450998049e+00
4.379959848053332827e+00,4.422168782733333359e+00,4.337492392782929862e+00,3.374612337725331201e+00
4.380018846666666299e+00,4.422281188541666630e+00,4.337650509066663496e+00,3.374913585291664297e+00
4.380077806079999192e+00,4.422393561599999856e+00,4.337808520294395898e+00,3.375214745087997237e+00
4.380136726373332401e+00,4.422505902258333066e+00,4.337966426680528897e+00,3.375515818052330363e+00
4.380195607626665932e+00,4.422618210866666288e+00,4.338124228439462549e+00,3.375816805122663133e+00
4.380254449919999793e+00,4.422730487774999553e+00,4.338281925785597792e+00,3.376117707236996779e+00
4.380313253333333101e+00,4.422842733333332887e+00,4.338439518933331129e+00,3.376418525333329868e+00
4.380372017946665864e+00,4.422954947891666322e+00,4.338597008097062613e+00,3.376719260349663188e+00
4.380430743839999863e+00,4.423067131799999885e+00,4.338754393491197625e+00,3.377019913223997527e+00
4.380489431093332442e+00,4.423179285408332717e+00,4.338911675330129114e+00,3.377320484894329233e+00
4.380548079786666271e+00,4.423291409066666624e+00,4.339068853828264238e+00,3.377620976298664424e+00
4.380606689999999581e+00,4.423403503124999858e+00,4.339225929199996834e+00,3.377921388374997669e+00
4.380665261813332378e+00,4.423515567933333337e+00,4.339382901659728731e+00,3.378221722061331089e+00
4.380723795306666446e+00,4.423627603841666200e+00,4.339539771421864423e+00,3.378521978295663253e+00
4.380782290559999126e+00,4.423739611199999366e+00,4.339696538700795969e+00,3.378822158015996280e+00
4.380840747653333089e+00,4.423851590358332864e+00,4.339853203710930529e+00,3.379122262160329626e+00
4.380899166666666567e+00,4.423963541666666721e+00,4.340009766666664603e+00,3.379422291666664524e+00
4.380957547679999564e+00,4.424075465474999191e+00,4.340166227782397357e+00,3.379722247472995544e+00
4.381015890773332977e+00,4.424187362133332968e+00,4.340322587272530619e+00,3.380022130517330137e+00
4.381074196026665923e+00,4.424299231991666304e+00,4.340478845351462667e+00,3.380321941737663316e+00
4.381132463519999298e+00,4.424411075399999227e+00,4.340635002233596218e+00,3.380621682071995870e+00
4.381190693333333108e+00,4.424522892708332655e+00,4.340791058133331326e+00,3.380921352458329032e+00
4.381248885546666472e+00,4.424634684266666618e+00,4.340947013265064491e+00,3.381220953834664478e+00
4.381307040239999395e+00,4.424746450424999367e+00,4.341102867843196655e+00,3.381520487138995890e+00
4.381365157493332774e+00,4.424858191533332707e+00,4.341258622082129648e+00,3.381819953309329385e+00
4.381423237386665726e+00,4.424969907941666669e+00,4.341414276196262634e+00,3.382119353283664420e+00
4.381481279999999146e+00,4.425081599999999504e+00,4.341569830399995666e+00,3.382418687999996454e+00
4.381539285413333040e+00,4.425193268058333018e+00,4.341725284907730575e+00,3.382717958396330271e+00
4.381597253706666528e+00,4.425304912466666352e+00,4.341880639933864749e+00,3.383017165410663551e+00
4.381655184959999616e+00,4.425416533574999534e+00,4.342035895692797354e+00,3.383316309980996195e+00
4.381713079253333198e+00,4.425528131733332593e+00,4.342191052398931106e+00,3.383615393045329434e+00
4.381770936666666394e+00,4.425639707291666447e+00,4.342346110266664283e+00,3.383914415541664056e+00
4.381828757279999209e+00,4.425751260599999348e+00,4.342501069510396050e+00,3.384213378407995965e+00
4.381886541173332539e+00,4.425862792008333102e+00,4.342655930344529125e+00,3.384512282582330389e+00
4.381944288426666390e+00,4.425974301866665961e+00,4.342810692983464449e+00,3.384811129002662788e+00
4.382001999119999880e+00,4.426085790524999730e+00,4.342965357641597635e+00,3.385109918606997059e+00
4.382059673333333016e+00,4.426197258333332663e+00,4.343119924533330511e+00,3.385408652333329549e+00
4.382117311146665806e+00,4.426308705641666563e+00,4.343274393873062245e+00,3.385707331119664154e+00
4.382174912639999143e+00,4.426420132799999685e+00,4.343428765875195552e+00,3.386005955903996778e+00
4.382232477893333034e+00,4.426531540158332945e+00,4.343583040754130487e+00,3.386304527624329985e+00
4.382290006986665709e+00,4.426642928066666371e+00,4.343737218724262661e+00,3.386603047218663676e+00
4.382347499999999840e+00,4.426754296874999994e+00,4.343891299999997457e+00,3.386901515624997749e+00
4.382404957013332769e+00,4.426865646933332954e+00,4.344045284795730488e+00,3.387199933781330330e+00
4.382462378106666279e+00,4.426976978591666168e+00,4.344199173325863583e+00,3.387498302625663094e+00
4.382519763359999487e+00,4.427088292199999664e+00,4.344352965804796796e+00,3.387796623095996829e+00
4.382577112853332402e+00,4.427199588108332584e+00,4.344506662446929290e+00,3.388094896130328770e+00
4.382634426666665917e+00,4.427310866666666733e+00,4.344660263466662897e+00,3.388393122666664592e+00
4.382691704879999151e+00,4.427422128224999476e+00,4.344813769078395893e+00,3.388691303642996644e+00
4.382748947573332998e+00,4.427533373133332617e+00,4.344967179496530996e+00,3.388989439997329267e+00
4.382806154826666578e+00,4.427644601741666186e+00,4.345120494935464706e+00,3.389287532667663250e+00
4.382863326719999897e+00,4.427755814399999323e+00,4.345273715609597964e+00,3.389585582591996271e+00
4.382920463333332961e+00,4.427867011458332946e+00,4.345426841733330825e+00,3.389883590708330008e+00
4.382977564746665777e+00,4.427978193266666196e+00,4.345579873521062453e+00,3.390181557954663027e+00
4.383034631039999240e+00,4.428089360174999989e+00,4.345732811187196454e+00,3.390479485268997450e+00
4.383091662293332469e+00,4.428200512533332578e+00,4.345885654946129328e+00,3.390777373589329180e+00
4.383148658586666357e+00,4.428311650691666657e+00,4.346038405012263794e+00,3.391075223853664333e+00
4.383205619999999136e+00,4.428422774999999589e+00,4.346191061599996353e+00,3.391373036999996593e+00
4.383262546613332589e+00,4.428533885808333181e+00,4.346343624923729720e+00,3.391670813966330744e+00
4.383319438506665833e+00,4.428644983466666574e+00,4.346496095197863063e+00,3.391968555690664466e+00
4.383376295759999763e+00,4.428756068324999795e+00,4.346648472636797322e+00,3.392266263110997215e+00
4.383433118453332611e+00,4.428867140733332874e+00,4.346800757454929887e+00,3.392563937165329779e+00
4.383489906666666158e+00,4.428978201041666729e+00,4.346952949866663474e+00,3.392861578791664279e+00
4.383546660479999524e+00,4.429089249599999611e+00,4.347105050086397249e+00,3.393159188927996617e+00
4.383603379973332714e+00,4.429200286758333327e+00,4.347257058328529489e+00,3.393456768512331134e+00
4.383660065226665736e+00,4.429311312866666128e+00,4.347408974807462023e+00,3.393754318482662846e+00
4.383716716319999485e+00,4.429422328274999821e+00,4.347560799737596682e+00,3.394051839776997426e+00
4.383773333333333078e+00,4.429533333333332656e+00,4.347712533333330853e+00,3.394349333333329000e+00
4.383829916346666522e+00,4.429644328391666441e+00,4.347864175809064591e+00,3.394646800089663685e+00
4.383886465439999824e+00,4.429755313799999428e+00,4.348015727379197948e+00,3.394944240983996053e+00
4.383942980693332991e+00,4.429866289908332533e+00,4.348167188258130977e+00,3.395241656954328668e+00
4.383999462186666030e+00,4.429977257066666674e+00,4.348318558660262845e+00,3.395539048938664539e+00
4.384055909999999834e+00,4.430088215624999215e+00,4.348469838799998044e+00,3.395836417874995572e+00
4.384112324213332634e+00,4.430199165933332850e+00,4.348621028891729523e+00,3.396133764701329660e+00
4.384168704906666214e+00,4.430310108341666719e+00,4.348772129149863552e+00,3.396431090355664484e+00
4.384225052159999692e+00,4.430421043199999964e+00,4.348923139788797521e+00,3.396728395775997722e+00
4.384281366053333073e+00,4.430531970858332613e+00,4.349074061022930593e+00,3.397025681900329275e+00
4.384337646666666366e+00,4.430642891666666472e+00,4.349224893066663711e+00,3.397322949666663927e+00
4.384393894079999576e+00,4.430753805974999793e+00,4.349375636134396927e+00,3.397620200012997138e+00
4.384450108373332711e+00,4.430864714133332605e+00,4.349526290440530296e+00,3.397917433877329252e+00
4.384506289626665776e+00,4.430975616491666713e+00,4.349676856199462094e+00,3.398214652197664609e+00
4.384562437919999667e+00,4.431086513399999482e+00,4.349827333625597703e+00,3.398511855911996449e+00
4.384618553333332613e+00,4.431197405208332718e+00,4.349977722933330071e+00,3.398809045958329556e+00
4.384674635946666399e+00,4.431308292266666449e+00,4.350128024337064581e+00,3.399106223274663829e+00
4.384730685839999254e+00,4.431419174924999815e+00,4.350278238051195956e+00,3.399403388798996950e+00
4.384786703093332960e+00,4.431530053533332847e+00,4.350428364290130467e+00,3.399700543469329705e+00
4.384842687786665749e+00,4.431640928441666460e+00,4.350578403268262839e+00,3.399997688223663772e+00
